N1 ,N2 ,N3 ,N4 ,N5,N6 ,N7 ,N8,N9 ,M1 ,M2,M3 
0.5601,0.4081,6.230041097,4.250456019,10.03499284,-2.309716588,0.5441,0.4081,0.576436567,RAISE,HOLD,RAISE
0.5601,0.4091,6.557864777,3.804951741,10.03499284,0.29314695,0.5481,0.4111,0.620831644,RAISE,HOLD,RAISE
0.5601,0.4101,6.905356501,3.477128061,10.03499284,0.344701601,0.5521,0.4141,0.653499697,RAISE,HOLD,RAISE
0.5601,0.4111,7.668622219,3.129636337,10.03499284,0.397187356,0.5561,0.4171,0.688127696,RAISE,HOLD,RAISE
0.5601,0.4121,8.172534036,2.366370619,10.03499284,0.490064748,0.5601,0.4201,0.764188111,RAISE,HOLD,RAISE
0.5601,0.4131,9.074127975,1.862458801,10.03499284,0.690723082,0.5641,0.4231,0.814403574,HOLD,HOLD,RAISE
0.5601,0.4131,9.959980817,0.960864863,10.03499284,0.974424558,0.5681,0.4261,0.904248575,HOLD,HOLD,RAISE
0.5601,0.4131,9.913220852,0.075012021,10.03499284,2.073128324,0.5721,0.4291,0.992524955,HOLD,STOP,HOLD
0.0001,0.4131,0.733864925,0.121771986,10.03499284,26.43101938,0.5721,0.4291,0.987865264,HOLD,STOP,HOLD
0.0001,0.4131,1.677461478,9.301127913,10.03499284,1.205309942,0.5721,0.4291,0.073130588,RAISE,RAISE,RAISE
0.0201,0.4141,2.568281352,8.35753136,10.03499284,0.036070066,0.5761,0.4321,0.167161203,RAISE,RAISE,RAISE
0.0401,0.4151,2.796805629,7.466711486,10.03499284,0.061460286,0.5801,0.4351,0.255932555,RAISE,RAISE,RAISE
0.0601,0.4161,3.006682233,7.238187209,10.03499284,0.074913987,0.5841,0.4381,0.278705294,RAISE,RAISE,RAISE
0.0801,0.4171,3.298047521,7.028310604,10.03499284,0.083078322,0.5881,0.4411,0.299619769,RAISE,RAISE,RAISE
0.1001,0.4181,3.378243659,6.736945317,10.03499284,0.093850363,0.5921,0.4441,0.328654696,RAISE,RAISE,RAISE
0.1201,0.4191,3.68697745,6.656749178,10.03499284,0.100290072,0.5961,0.4471,0.336646345,RAISE,RAISE,RAISE
0.1401,0.4201,4.639814357,6.348015388,10.03499284,0.110774114,0.6001,0.4501,0.367412066,RAISE,RAISE,RAISE
0.1601,0.4211,5.55770276,5.395178481,10.03499284,0.146181572,0.6041,0.4531,0.462363495,RAISE,RAISE,RAISE
0.1801,0.4221,5.669781434,4.477290078,10.03499284,0.206024797,0.6081,0.4561,0.55383226,RAISE,RAISE,RAISE
0.2001,0.4231,6.340273715,4.365211404,10.03499284,0.253268443,0.6121,0.4591,0.565001044,RAISE,RAISE,RAISE
0.2201,0.4241,6.536740175,3.694719123,10.03499284,0.290491027,0.6161,0.4621,0.631816466,RAISE,RAISE,RAISE
0.2401,0.4251,7.483044682,3.498252663,10.03499284,0.353842333,0.6201,0.4651,0.651394603,RAISE,RAISE,RAISE
0.2601,0.4261,8.018274087,2.551948156,10.03499284,0.427816136,0.6241,0.4681,0.745695069,RAISE,RAISE,RAISE
0.2801,0.4271,8.952822339,2.016718751,10.03499284,0.628404152,0.6281,0.4711,0.799031371,RAISE,RAISE,RAISE
0.3001,0.4281,9.108307241,1.082170499,10.03499284,0.887860276,0.6321,0.4741,0.892160312,HOLD,RAISE,RAISE
0.3201,0.4281,3.822943261,0.926685596,10.03499284,1.683340518,0.6361,0.4771,0.907654583,HOLD,RAISE,RAISE
0.3401,0.4281,4.752386911,6.212049576,10.03499284,0.825078813,0.6401,0.4801,0.380961235,RAISE,RAISE,RAISE
0.3601,0.4291,5.688837802,5.282605927,10.03499284,0.153005441,0.6441,0.4831,0.473581495,RAISE,RAISE,RAISE
0.3801,0.4301,6.091967764,4.346155036,10.03499284,0.21537998,0.6481,0.4861,0.566900036,RAISE,RAISE,RAISE
0.4001,0.4311,6.691825489,3.943025074,10.03499284,0.280338263,0.6521,0.4891,0.607072458,RAISE,RAISE,RAISE
0.4201,0.4321,7.191751698,3.343167348,10.03499284,0.339425967,0.6561,0.4921,0.666849055,RAISE,RAISE,RAISE
0.4401,0.4331,7.665645581,2.84324114,10.03499284,0.430235818,0.6601,0.4951,0.716667347,RAISE,RAISE,RAISE
0.4601,0.4341,8.563667929,2.369347256,10.03499284,0.539218814,0.6641,0.4981,0.763891485,RAISE,RAISE,RAISE
0.4801,0.4351,8.875427433,1.471324909,10.03499284,0.722871492,0.6681,0.5011,0.853380572,HOLD,RAISE,RAISE
0.5001,0.4351,9.456857199,1.159565405,10.03499284,1.206453772,0.6721,0.5041,0.884447809,HOLD,RAISE,RAISE
0.5201,0.4351,10.21629077,0.578135639,10.03499284,1.631103715,0.6761,0.5071,0.942388037,HOLD,RAISE,RAISE
0.5401,0.4351,0.580586088,-0.181297933,10.03499284,3.534219334,0.6801,0.5101,1.018066573,HOLD,RAISE,HOLD
0.5601,0.4351,0.621890975,9.454406749,10.03499284,-0.640477338,0.6801,0.5101,0.057856154,RAISE,RAISE,RAISE
0.5801,0.4361,1.125112608,9.413101863,10.03499284,0.013155579,0.6841,0.5131,0.061972239,RAISE,RAISE,RAISE
0.6001,0.4371,1.264736097,8.90988023,10.03499284,0.023905247,0.6881,0.5161,0.112118925,RAISE,HOLD,RAISE
0.6001,0.4381,1.489888343,8.770256741,10.03499284,0.02838952,0.6921,0.5191,0.126032586,RAISE,HOLD,RAISE
0.6001,0.4391,2.322757817,8.545104494,10.03499284,0.033975935,0.6961,0.5221,0.148469298,RAISE,HOLD,RAISE
0.6001,0.4401,2.372971033,7.712235021,10.03499284,0.054364644,0.7001,0.5251,0.231465817,RAISE,HOLD,RAISE
0.6001,0.4411,2.540398848,7.662021805,10.03499284,0.06153783,0.7041,0.5281,0.236469629,RAISE,HOLD,RAISE
0.6001,0.4421,3.344949284,7.49459399,10.03499284,0.066311449,0.7081,0.5311,0.253154027,RAISE,HOLD,RAISE
0.6001,0.4431,4.329940367,6.690043554,10.03499284,0.089262988,0.7121,0.5341,0.333328517,RAISE,HOLD,RAISE
0.6001,0.4441,5.133162523,5.705052471,10.03499284,0.12944431,0.7161,0.5371,0.431484151,RAISE,HOLD,RAISE
0.6001,0.4451,5.448845648,4.901830315,10.03499284,0.179951457,0.7201,0.5401,0.511526277,RAISE,HOLD,RAISE
0.6001,0.4461,5.698665682,4.58614719,10.03499284,0.22231882,0.7241,0.5431,0.542984508,RAISE,HOLD,RAISE
0.6001,0.4471,6.103402276,4.336327156,10.03499284,0.248516476,0.7281,0.5461,0.567879397,RAISE,HOLD,RAISE
0.6001,0.4481,6.743024035,3.931590561,10.03499284,0.281501006,0.7321,0.5491,0.608211922,RAISE,HOLD,RAISE
0.6001,0.4491,7.202301758,3.291968803,10.03499284,0.343017612,0.7361,0.5521,0.671951056,RAISE,HOLD,RAISE
0.6001,0.4501,7.763953854,2.83269108,10.03499284,0.437568044,0.7401,0.5551,0.717718674,RAISE,HOLD,RAISE
0.6001,0.4511,8.37945232,2.271038984,10.03499284,0.548168059,0.7441,0.5581,0.773688031,RAISE,HOLD,RAISE
0.6001,0.4521,9.160228172,1.655540517,10.03499284,0.737939981,0.7481,0.5611,0.835023249,HOLD,HOLD,RAISE
0.6001,0.4521,5.050013525,0.874764666,10.03499284,1.106614798,0.7521,0.5641,0.912828571,HOLD,HOLD,RAISE
0.6001,0.4521,5.403024322,4.984979313,10.03499284,1.154599339,0.7561,0.5671,0.503240372,RAISE,HOLD,RAISE
0.6001,0.4531,6.233693602,4.631968516,10.03499284,0.216772186,0.7601,0.5701,0.538418354,RAISE,HOLD,RAISE
0.6001,0.4541,6.268635618,3.801299236,10.03499284,0.269159584,0.7641,0.5731,0.62119562,RAISE,HOLD,RAISE
0.6001,0.4551,6.857950408,3.76635722,10.03499284,0.329815425,0.7681,0.5761,0.624677637,RAISE,HOLD,RAISE
0.6001,0.4561,7.108965558,3.177042429,10.03499284,0.364168878,0.7721,0.5791,0.683403618,RAISE,HOLD,RAISE
0.6001,0.4571,7.925340389,2.92602728,10.03499284,0.447520971,0.7761,0.5821,0.708417602,RAISE,HOLD,RAISE
0.6001,0.4581,8.894827416,2.109652448,10.03499284,0.541713363,0.7801,0.5851,0.789770408,RAISE,HOLD,RAISE
0.6001,0.4591,9.65868083,1.140165422,10.03499284,0.843250501,0.7841,0.5881,0.886381043,HOLD,HOLD,RAISE
0.6001,0.4591,10.04968435,0.376312008,10.03499284,1.69425956,0.7881,0.5911,0.962500022,HOLD,HOLD,RAISE
0.6001,0.4591,2.754812521,-0.014691517,10.03499284,5.341144654,0.7921,0.5941,1.001464029,HOLD,STOP,HOLD
0.0001,0.4591,3.375117726,7.280180317,10.03499284,-37.50208409,0.7921,0.5941,0.274520627,RAISE,HOLD,RAISE
0.0001,0.4601,3.409004721,6.659875112,10.03499284,0.092720718,0.7961,0.5971,0.336334842,RAISE,RAISE,RAISE
0.0201,0.4611,3.955480004,6.625988117,10.03499284,0.102374434,0.8001,0.6001,0.339711724,RAISE,RAISE,RAISE
0.0401,0.4621,4.567386145,6.079512834,10.03499284,0.11939291,0.8041,0.6031,0.394168692,RAISE,RAISE,RAISE
0.0601,0.4631,5.219671117,5.467606693,10.03499284,0.150255005,0.8081,0.6061,0.45514593,RAISE,RAISE,RAISE
0.0801,0.4641,5.658501529,4.815321721,10.03499284,0.190930746,0.8121,0.6091,0.52014697,RAISE,RAISE,RAISE
0.1001,0.4651,5.794859939,4.376491309,10.03499284,0.235020705,0.8161,0.6121,0.563876987,RAISE,RAISE,RAISE
0.1201,0.4661,6.350000014,4.240132898,10.03499284,0.264817614,0.8201,0.6151,0.577465279,RAISE,RAISE,RAISE
0.1401,0.4671,6.364293374,3.684992824,10.03499284,0.299518914,0.8241,0.6181,0.632785705,RAISE,RAISE,RAISE
0.1601,0.4681,6.383265527,3.670699464,10.03499284,0.345416867,0.8281,0.6211,0.634210056,RAISE,RAISE,RAISE
0.1801,0.4691,7.060787,3.651727311,10.03499284,0.347795595,0.8321,0.6241,0.636100656,RAISE,RAISE,RAISE
0.2001,0.4701,7.166699756,2.974205838,10.03499284,0.386709434,0.8361,0.6271,0.703616546,RAISE,RAISE,RAISE
0.2201,0.4711,7.379121064,2.868293082,10.03499284,0.481923589,0.8401,0.6301,0.714170889,RAISE,RAISE,RAISE
0.2401,0.4721,7.617402932,2.655871773,10.03499284,0.514530479,0.8441,0.6331,0.735338947,RAISE,RAISE,RAISE
0.2601,0.4731,7.632110445,2.417589905,10.03499284,0.573627312,0.8481,0.6361,0.759084043,RAISE,RAISE,RAISE
0.2801,0.4741,8.303095697,2.402882392,10.03499284,0.631381727,0.8521,0.6391,0.760549665,RAISE,RAISE,RAISE
0.3001,0.4751,8.925877165,1.731897141,10.03499284,0.691094639,0.8561,0.6421,0.827414213,HOLD,RAISE,RAISE
0.3201,0.4751,9.189832656,1.109115673,10.03499284,1.030762966,0.8601,0.6451,0.88947519,HOLD,RAISE,RAISE
0.3401,0.4751,9.490201352,0.845160182,10.03499284,1.657145937,0.8641,0.6481,0.915778696,HOLD,RAISE,RAISE
0.3601,0.4751,10.20371911,0.544791486,10.03499284,2.245775785,0.8681,0.6511,0.945710825,HOLD,RAISE,RAISE
0.3801,0.4751,9.649804492,-0.168726268,10.03499284,3.745917243,0.8721,0.6541,1.016813791,HOLD,RAISE,HOLD
0.4001,0.4751,3.807822324,0.385188345,10.03499284,-11.43841394,0.8721,0.6541,0.961615484,HOLD,RAISE,RAISE
0.4201,0.4751,4.51676812,6.227170513,10.03499284,1.977122294,0.8761,0.6571,0.379454414,RAISE,RAISE,RAISE
0.4401,0.4761,5.138228908,5.518224717,10.03499284,0.145066467,0.8801,0.6601,0.450101778,RAISE,RAISE,RAISE
0.4601,0.4771,5.344209113,4.89676393,10.03499284,0.186227607,0.8841,0.6631,0.512031149,RAISE,RAISE,RAISE
0.4801,0.4781,6.016037257,4.690783725,10.03499284,0.218275138,0.8881,0.6661,0.532557342,RAISE,RAISE,RAISE
0.5001,0.4791,6.447828225,4.01895558,10.03499284,0.256504568,0.8921,0.6691,0.599505885,RAISE,RAISE,RAISE
0.5201,0.4801,7.324690226,3.587164613,10.03499284,0.320870838,0.8961,0.6721,0.642534412,RAISE,RAISE,RAISE
0.5401,0.4811,8.312209396,2.710302611,10.03499284,0.408383279,0.9001,0.6751,0.729914843,RAISE,RAISE,RAISE
0.5601,0.4821,9.182797963,1.722783442,10.03499284,0.613378695,0.9041,0.6781,0.828322404,HOLD,RAISE,RAISE
0.5801,0.4821,9.361269466,0.852194875,10.03499284,1.06604205,0.9081,0.6811,0.91507768,HOLD,RAISE,RAISE
0.6001,0.4821,0.539928293,0.673723372,10.03499284,2.196978588,0.9121,0.6841,0.932862596,HOLD,RAISE,RAISE
0.6201,0.4821,1.333768739,9.495064545,10.03499284,0.160281895,0.9161,0.6871,0.053804552,RAISE,RAISE,RAISE
0.6401,0.4831,1.88715683,8.701224099,10.03499284,0.028093937,0.9201,0.6901,0.132911778,RAISE,RAISE,RAISE
0.6601,0.4841,2.5967873,8.147836007,10.03499284,0.043376812,0.9241,0.6931,0.188057616,RAISE,HOLD,RAISE
0.6601,0.4851,3.033543717,7.438205537,10.03499284,0.063741766,0.9281,0.6961,0.258773209,RAISE,HOLD,RAISE
0.6601,0.4861,3.216443725,7.00144912,10.03499284,0.081566547,0.9321,0.6991,0.30229655,RAISE,HOLD,RAISE
0.6601,0.4871,3.877423285,6.818549113,10.03499284,0.091879372,0.9361,0.7021,0.320522772,RAISE,HOLD,RAISE
0.6601,0.4881,4.38756153,6.157569553,10.03499284,0.113731623,0.9401,0.7051,0.386390239,RAISE,HOLD,RAISE
0.6601,0.4891,4.757743439,5.647431308,10.03499284,0.142509524,0.9441,0.7081,0.437226175,RAISE,HOLD,RAISE
0.6601,0.4901,4.983835239,5.277249398,10.03499284,0.1684923,0.9481,0.7111,0.47411528,RAISE,HOLD,RAISE
0.6601,0.4911,5.409647861,5.051157599,10.03499284,0.188880034,0.9521,0.7141,0.49664562,RAISE,HOLD,RAISE
0.6601,0.4921,5.924279963,4.625344977,10.03499284,0.21419438,0.9561,0.7171,0.539078398,RAISE,HOLD,RAISE
0.6601,0.4931,6.396846114,4.110712875,10.03499284,0.256165972,0.9601,0.7201,0.590362152,RAISE,HOLD,RAISE
0.6601,0.4941,6.797965045,3.638146724,10.03499284,0.311228067,0.9641,0.7231,0.637453979,RAISE,HOLD,RAISE
0.6601,0.4951,7.337679738,3.237027793,10.03499284,0.373704832,0.9681,0.7261,0.677425999,RAISE,HOLD,RAISE
0.6601,0.4961,8.270878872,2.6973131,10.03499284,0.453359082,0.9721,0.7291,0.731209265,RAISE,HOLD,RAISE
0.6601,0.4971,8.67213343,1.764113966,10.03499284,0.613267987,0.9761,0.7321,0.824203764,HOLD,HOLD,RAISE
0.6601,0.4971,9.232346708,1.362859408,10.03499284,0.983171564,0.9801,0.7351,0.864189299,HOLD,HOLD,RAISE
0.6601,0.4971,9.285285687,0.80264613,10.03499284,1.354849466,0.9841,0.7381,0.920015276,HOLD,HOLD,RAISE
0.6601,0.4971,9.24977879,0.74970715,10.03499284,2.313668587,0.9881,0.7411,0.925290714,HOLD,HOLD,RAISE
0.6601,0.4971,9.438974948,0.785214048,10.03499284,2.46757118,0.9921,0.7441,0.921752406,HOLD,HOLD,RAISE
0.6601,0.4971,9.486465176,0.59601789,10.03499284,2.404178828,0.9961,0.7471,0.940606047,HOLD,HOLD,RAISE
0.6601,0.4971,4.738055429,0.548527662,10.03499284,3.183282022,1.0001,0.7501,0.94533851,HOLD,HOLD,RAISE
0.6601,0.4971,5.423355992,5.296937408,10.03499284,1.727553871,1.0041,0.7531,0.472153344,RAISE,HOLD,RAISE
0.6601,0.4981,5.438993094,4.611636846,10.03499284,0.204773271,1.0081,0.7561,0.540444431,RAISE,HOLD,RAISE
0.6601,0.4991,6.237049815,4.595999744,10.03499284,0.23588124,1.0121,0.7591,0.542002688,RAISE,HOLD,RAISE
0.6601,0.5001,7.157255801,3.797943022,10.03499284,0.271412105,1.0161,0.7621,0.621530071,RAISE,HOLD,RAISE
0.6601,0.5011,7.6310826,2.877737037,10.03499284,0.376901694,1.0201,0.7651,0.713229787,RAISE,HOLD,RAISE
0.6601,0.5021,7.848457177,2.403910237,10.03499284,0.530353017,1.0241,0.7681,0.760447239,RAISE,HOLD,RAISE
0.6601,0.5031,8.337962344,2.186535661,10.03499284,0.65297423,1.0281,0.7711,0.782108897,RAISE,HOLD,RAISE
0.6601,0.5041,9.008448021,1.697030494,10.03499284,0.762664199,1.0321,0.7741,0.830888719,HOLD,HOLD,RAISE
0.6601,0.5041,9.762601157,1.026544817,10.03499284,1.061671909,1.0361,0.7771,0.897703483,HOLD,HOLD,RAISE
0.6601,0.5041,4.477657605,0.272391681,10.03499284,1.902031162,1.0401,0.7801,0.972855817,HOLD,HOLD,STOP
0.6601,0.5041,4.972372181,5.557335233,10.03499284,3.287661057,0.0001,0.0001,0.446204365,RAISE,HOLD,RAISE
0.6601,0.5051,5.3369849,5.062620657,10.03499284,0.178948074,0.0041,0.0031,0.495503311,RAISE,HOLD,RAISE
0.6601,0.5061,6.078384872,4.698007937,10.03499284,0.210838823,0.0081,0.0061,0.53183744,RAISE,HOLD,RAISE
0.6601,0.5071,6.814752093,3.956607966,10.03499284,0.258764351,0.0121,0.0091,0.605718905,RAISE,HOLD,RAISE
0.6601,0.5081,7.676290997,3.220240745,10.03499284,0.344474467,0.0161,0.0121,0.67909885,RAISE,HOLD,RAISE
0.6601,0.5091,7.832206452,2.358701841,10.03499284,0.476752616,0.0201,0.0151,0.764952314,RAISE,RAISE,RAISE
0.6801,0.5101,8.190612521,2.202786386,10.03499284,0.664111616,0.0241,0.0181,0.780489491,RAISE,RAISE,RAISE
0.7001,0.5111,8.601663275,1.844380317,10.03499284,0.743659265,0.0281,0.0211,0.816205119,HOLD,HOLD,RAISE
0.7001,0.5111,8.87410614,1.433329563,10.03499284,0.932742905,0.0321,0.0241,0.857166857,HOLD,HOLD,RAISE
0.7001,0.5111,9.123875167,1.160886698,10.03499284,1.238250626,0.0361,0.0271,0.884316141,HOLD,HOLD,RAISE
0.7001,0.5111,9.609573376,0.911117671,10.03499284,1.571880389,0.0401,0.0301,0.909205947,HOLD,HOLD,RAISE
0.7001,0.5111,9.770105524,0.425419462,10.03499284,2.109403359,0.0441,0.0331,0.957606401,HOLD,HOLD,RAISE
0.7001,0.5111,1.396220654,0.264887314,10.03499284,4.593163406,0.0481,0.0361,0.973603637,HOLD,HOLD,STOP
0.7001,0.5111,1.96759461,8.638772184,10.03499284,1.054199716,0.0001,0.0001,0.139135192,RAISE,HOLD,RAISE
0.7001,0.5121,2.418202388,8.067398228,10.03499284,0.045552645,0.0041,0.0031,0.196073345,RAISE,HOLD,RAISE
0.7001,0.5131,3.125895122,7.61679045,10.03499284,0.059949994,0.0081,0.0061,0.240976992,RAISE,HOLD,RAISE
0.7001,0.5141,4.08846527,6.909097715,10.03499284,0.082079063,0.0121,0.0091,0.311499487,RAISE,HOLD,RAISE
0.7001,0.5151,4.09295943,5.946527568,10.03499284,0.118350194,0.0161,0.0121,0.407420846,RAISE,HOLD,RAISE
0.7001,0.5161,4.67370507,5.942033408,10.03499284,0.137658806,0.0201,0.0151,0.407868695,RAISE,HOLD,RAISE
0.7001,0.5171,4.756590835,5.361287768,10.03499284,0.157309956,0.0241,0.0181,0.465740748,RAISE,HOLD,RAISE
0.7001,0.5181,5.626614689,5.278402003,10.03499284,0.177442101,0.0281,0.0211,0.474000421,RAISE,HOLD,RAISE
0.7001,0.5191,6.555087615,4.408378149,10.03499284,0.213193868,0.0321,0.0241,0.560699422,RAISE,HOLD,RAISE
0.7001,0.5201,7.542545767,3.479905223,10.03499284,0.297392256,0.0361,0.0271,0.653222949,RAISE,HOLD,RAISE
0.7001,0.5211,8.531729073,2.492447071,10.03499284,0.433491448,0.0401,0.0301,0.75162443,RAISE,HOLD,RAISE
0.7001,0.5221,9.256725912,1.503263764,10.03499284,0.68460664,0.0441,0.0331,0.850197824,HOLD,HOLD,RAISE
0.7001,0.5221,1.43913989,0.778266926,10.03499284,1.231550461,0.0481,0.0361,0.922444695,HOLD,HOLD,RAISE
0.7001,0.5221,2.330186154,8.595852948,10.03499284,0.369831954,0.0521,0.0391,0.143412149,RAISE,HOLD,RAISE
0.7001,0.5231,2.565814611,7.704806683,10.03499284,0.05421652,0.0561,0.0421,0.232206061,RAISE,HOLD,RAISE
0.7001,0.5241,2.852634567,7.469178226,10.03499284,0.066602959,0.0601,0.0451,0.255686741,RAISE,HOLD,RAISE
0.7001,0.5251,3.761153899,7.182358271,10.03499284,0.076384161,0.0641,0.0481,0.28426872,RAISE,HOLD,RAISE
0.7001,0.5261,3.975270712,6.273838939,10.03499284,0.104733118,0.0681,0.0511,0.374803845,RAISE,HOLD,RAISE
0.7001,0.5271,4.316118284,6.059722125,10.03499284,0.126725303,0.0721,0.0541,0.396140862,RAISE,HOLD,RAISE
0.7001,0.5281,5.009565281,5.718874554,10.03499284,0.14245268,0.0761,0.0571,0.430106763,RAISE,HOLD,RAISE
0.7001,0.5291,5.105317948,5.025427556,10.03499284,0.175194096,0.0801,0.0601,0.499209652,RAISE,HOLD,RAISE
0.7001,0.5301,5.352200456,4.92967489,10.03499284,0.203179447,0.0841,0.0631,0.508751529,RAISE,HOLD,RAISE
0.7001,0.5311,5.37104141,4.682792382,10.03499284,0.217142127,0.0881,0.0661,0.53335369,RAISE,HOLD,RAISE
0.7001,0.5321,5.489206892,4.663951428,10.03499284,0.229394813,0.0921,0.0691,0.535231215,RAISE,HOLD,RAISE
0.7001,0.5331,6.432320831,4.545785945,10.03499284,0.235388682,0.0961,0.0721,0.547006558,RAISE,HOLD,RAISE
0.7001,0.5341,6.766584261,3.602672007,10.03499284,0.283001483,0.1001,0.0751,0.64098908,RAISE,HOLD,RAISE
0.7001,0.5351,7.359417774,3.268408577,10.03499284,0.375642537,0.1041,0.0781,0.674298863,RAISE,HOLD,RAISE
0.7001,0.5361,8.094642878,2.675575064,10.03499284,0.450336462,0.1081,0.0811,0.733375488,RAISE,HOLD,RAISE
0.7001,0.5371,8.37067701,1.940349959,10.03499284,0.605076867,0.1121,0.0841,0.80664162,HOLD,HOLD,RAISE
0.7001,0.5371,8.555697429,1.664315828,10.03499284,0.862800751,0.1161,0.0871,0.834148778,HOLD,HOLD,RAISE
0.7001,0.5371,9.093664887,1.479295408,10.03499284,1.028133878,0.1201,0.0901,0.852586302,HOLD,HOLD,RAISE
0.7001,0.5371,9.223263858,0.941327951,10.03499284,1.229458949,0.1241,0.0931,0.906195454,HOLD,HOLD,RAISE
0.7001,0.5371,9.443367305,0.81172898,10.03499284,1.959628172,0.1281,0.0961,0.919110159,HOLD,HOLD,RAISE
0.7001,0.5371,1.967846025,0.591625533,10.03499284,2.326729127,0.1321,0.0991,0.941043751,HOLD,HOLD,RAISE
0.7001,0.5371,2.824095029,8.067146813,10.03499284,0.665233637,0.1361,0.1021,0.196098399,RAISE,HOLD,RAISE
0.7001,0.5381,3.721026122,7.210897809,10.03499284,0.070014718,0.1401,0.1051,0.281424718,RAISE,HOLD,RAISE
0.7001,0.5391,4.682650043,6.313966716,10.03499284,0.103205626,0.1441,0.1081,0.37080506,RAISE,HOLD,RAISE
0.7001,0.5401,4.766123071,5.352342795,10.03499284,0.148326726,0.1481,0.1111,0.466632126,RAISE,RAISE,RAISE
0.7201,0.5411,5.718875304,5.268869766,10.03499284,0.178094836,0.1521,0.1141,0.474950321,RAISE,RAISE,RAISE
0.7401,0.5421,6.006069242,4.316117534,10.03499284,0.217081672,0.1561,0.1171,0.569893312,RAISE,HOLD,RAISE
0.7401,0.5431,6.221798105,4.028923596,10.03499284,0.278308883,0.1601,0.1201,0.598512559,RAISE,HOLD,RAISE
0.7401,0.5441,7.000394846,3.813194732,10.03499284,0.308856594,0.1641,0.1231,0.620010219,RAISE,HOLD,RAISE
0.7401,0.5451,7.325117283,3.034597992,10.03499284,0.367166921,0.1681,0.1261,0.69759839,RAISE,HOLD,RAISE
0.7401,0.5461,7.872390818,2.709875554,10.03499284,0.482773488,0.1721,0.1291,0.7299574,RAISE,HOLD,RAISE
0.7401,0.5471,8.840565009,2.162602019,10.03499284,0.581014933,0.1761,0.1321,0.784493915,RAISE,HOLD,RAISE
0.7401,0.5481,9.081058072,1.194427829,10.03499284,0.817585939,0.1801,0.1351,0.880973724,HOLD,HOLD,RAISE
0.7401,0.5481,9.417752053,0.953934765,10.03499284,1.520570411,0.1841,0.1381,0.904939168,HOLD,HOLD,RAISE
0.7401,0.5481,8.379308881,0.617240784,10.03499284,1.974506517,0.1881,0.1411,0.938491158,HOLD,HOLD,RAISE
0.7401,0.5481,9.011095988,1.655683957,10.03499284,2.715085942,0.1921,0.1441,0.835008955,HOLD,HOLD,RAISE
0.7401,0.5481,9.798920571,1.02389685,10.03499284,1.088504355,0.1961,0.1471,0.897967356,HOLD,HOLD,RAISE
0.7401,0.5481,8.779791271,0.236072267,10.03499284,1.91404448,0.2001,0.1501,0.976475094,HOLD,HOLD,STOP
0.7401,0.5481,8.885968041,1.255201566,10.03499284,7.438223386,0.0001,0.0001,0.874917542,HOLD,HOLD,RAISE
0.7401,0.5481,9.789534095,1.149024797,10.03499284,1.415863122,0.0041,0.0031,0.885498195,HOLD,HOLD,RAISE
0.7401,0.5481,7.776460743,0.245458743,10.03499284,1.703972642,0.0081,0.0061,0.975539719,HOLD,HOLD,STOP
0.7401,0.5481,8.627988756,2.258532095,10.03499284,6.336267071,0.0001,0.0001,0.774934359,RAISE,HOLD,RAISE
0.7401,0.5491,8.731298146,1.407004082,10.03499284,0.764035081,0.0041,0.0031,0.859790226,HOLD,HOLD,RAISE
0.7401,0.5491,8.884338955,1.303694692,10.03499284,1.241119093,0.0081,0.0061,0.87008514,HOLD,HOLD,RAISE
0.7401,0.5491,9.59749754,1.150653883,10.03499284,1.362947784,0.0121,0.0091,0.885335854,HOLD,HOLD,RAISE
0.7401,0.5491,9.876065722,0.437495298,10.03499284,1.668181489,0.0161,0.0121,0.956403028,HOLD,HOLD,RAISE
0.7401,0.5491,7.076439469,0.158927116,10.03499284,4.514821422,0.0201,0.0151,0.984162708,HOLD,STOP,HOLD
0.0001,0.5491,7.879856812,2.958553368,10.03499284,8.905263806,0.0201,0.0151,0.705176335,RAISE,HOLD,RAISE
0.0001,0.5501,7.888914178,2.155136026,10.03499284,0.532683094,0.0241,0.0181,0.785237911,RAISE,RAISE,RAISE
0.0201,0.5511,8.561755119,2.14607866,10.03499284,0.732103596,0.0281,0.0211,0.786140489,RAISE,RAISE,RAISE
0.0401,0.5521,9.288855571,1.473237719,10.03499284,0.797897606,0.0321,0.0241,0.853189958,HOLD,RAISE,RAISE
0.0601,0.5521,7.594767645,0.746137267,10.03499284,1.261012456,0.0361,0.0271,0.925646457,HOLD,RAISE,RAISE
0.0801,0.5521,7.798688381,2.440225193,10.03499284,2.03575615,0.0401,0.0301,0.756828407,RAISE,RAISE,RAISE
0.1001,0.5531,8.322405147,2.236304456,10.03499284,0.639177761,0.0441,0.0331,0.777149372,RAISE,RAISE,RAISE
0.1201,0.5541,8.714270266,1.71258769,10.03499284,0.744299831,0.0481,0.0361,0.829338424,HOLD,RAISE,RAISE
0.1401,0.5541,9.682865592,1.320722572,10.03499284,1.017672884,0.0521,0.0391,0.86838829,HOLD,RAISE,RAISE
0.1601,0.5541,2.910698433,0.352127246,10.03499284,1.466298192,0.0561,0.0421,0.964910065,HOLD,RAISE,RAISE
0.1801,0.5541,3.794892735,7.124294404,10.03499284,1.653208302,0.0601,0.0451,0.290054859,RAISE,RAISE,RAISE
